GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA,A43AB
"G2001530","2010","Kansas","20","200","Rawlins County","153","1530","Rawlins County",1176,282
"G2001550","2010","Kansas","20","200","Reno County","155","1550","Reno County",25794,2480
"G2001570","2010","Kansas","20","200","Republic County","157","1570","Republic County",2274,603
"G2001590","2010","Kansas","20","200","Rice County","159","1590","Rice County",3906,642
"G2001610","2010","Kansas","20","200","Riley County","161","1610","Riley County",25796,2416
"G2001630","2010","Kansas","20","200","Rooks County","163","1630","Rooks County",2238,530
"G2001650","2010","Kansas","20","200","Rush County","165","1650","Rush County",1511,358
"G2001670","2010","Kansas","20","200","Russell County","167","1670","Russell County",3173,737
"G2001690","2010","Kansas","20","200","Saline County","169","1690","Saline County",22416,1685
"G2001710","2010","Kansas","20","200","Scott County","171","1710","Scott County",1983,210
"G2001730","2010","Kansas","20","200","Sedgwick County","173","1730","Sedgwick County",193502,18091
"G2001750","2010","Kansas","20","200","Seward County","175","1750","Seward County",7460,601
"G2001770","2010","Kansas","20","200","Shawnee County","177","1770","Shawnee County",72600,6540
"G2001790","2010","Kansas","20","200","Sheridan County","179","1790","Sheridan County",1099,166
"G2001810","2010","Kansas","20","200","Sherman County","181","1810","Sherman County",2608,540
"G2001830","2010","Kansas","20","200","Smith County","183","1830","Smith County",1748,484
"G2001850","2010","Kansas","20","200","Stafford County","185","1850","Stafford County",1907,412
"G2001870","2010","Kansas","20","200","Stanton County","187","1870","Stanton County",825,165
"G2001890","2010","Kansas","20","200","Stevens County","189","1890","Stevens County",2044,262
"G2001910","2010","Kansas","20","200","Sumner County","191","1910","Sumner County",9454,1411
"G2001930","2010","Kansas","20","200","Thomas County","193","1930","Thomas County",3196,340
"G2001950","2010","Kansas","20","200","Trego County","195","1950","Trego County",1358,324
"G2001970","2010","Kansas","20","200","Wabaunsee County","197","1970","Wabaunsee County",2737,490
"G2001990","2010","Kansas","20","200","Wallace County","199","1990","Wallace County",620,161
"G2002010","2010","Kansas","20","200","Washington County","201","2010","Washington County",2474,481
"G2002030","2010","Kansas","20","200","Wichita County","203","2030","Wichita County",891,163
"G2002050","2010","Kansas","20","200","Wilson County","205","2050","Wilson County",3933,749
"G2002070","2010","Kansas","20","200","Woodson County","207","2070","Woodson County",1524,498
"G2002090","2010","Kansas","20","200","Wyandotte County","209","2090","Wyandotte County",58399,8348
"G2100010","2010","Kentucky","21","210","Adair County","001","0010","Adair County",7285,1283
"G2100030","2010","Kentucky","21","210","Allen County","003","0030","Allen County",7848,1459
"G2100050","2010","Kentucky","21","210","Anderson County","005","0050","Anderson County",8369,758
"G2100070","2010","Kentucky","21","210","Ballard County","007","0070","Ballard County",3397,488
"G2100090","2010","Kentucky","21","210","Barren County","009","0090","Barren County",16999,2189
"G2100110","2010","Kentucky","21","210","Bath County","011","0110","Bath County",4587,818
"G2100130","2010","Kentucky","21","210","Bell County","013","0130","Bell County",11787,1367
"G2100150","2010","Kentucky","21","210","Boone County","015","0150","Boone County",43216,2938
"G2100170","2010","Kentucky","21","210","Bourbon County","017","0170","Bourbon County",7976,951
"G2100190","2010","Kentucky","21","210","Boyd County","019","0190","Boyd County",19787,2016
"G2100210","2010","Kentucky","21","210","Boyle County","021","0210","Boyle County",11075,1237
"G2100230","2010","Kentucky","21","210","Bracken County","023","0230","Bracken County",3317,523
"G2100250","2010","Kentucky","21","210","Breathitt County","025","0250","Breathitt County",5494,737
"G2100270","2010","Kentucky","21","210","Breckinridge County","027","0270","Breckinridge County",7827,2803
"G2100290","2010","Kentucky","21","210","Bullitt County","029","0290","Bullitt County",27673,1645
"G2100310","2010","Kentucky","21","210","Butler County","031","0310","Butler County",5057,820
"G2100330","2010","Kentucky","21","210","Caldwell County","033","0330","Caldwell County",5393,899
"G2100350","2010","Kentucky","21","210","Calloway County","035","0350","Calloway County",15530,2535
"G2100370","2010","Kentucky","21","210","Campbell County","037","0370","Campbell County",36069,3454
"G2100390","2010","Kentucky","21","210","Carlisle County","039","0390","Carlisle County",2116,325
"G2100410","2010","Kentucky","21","210","Carroll County","041","0410","Carroll County",4061,635
"G2100430","2010","Kentucky","21","210","Carter County","043","0430","Carter County",10760,1551
"G2100450","2010","Kentucky","21","210","Casey County","045","0450","Casey County",6351,1136
"G2100470","2010","Kentucky","21","210","Christian County","047","0470","Christian County",26144,3315
"G2100490","2010","Kentucky","21","210","Clark County","049","0490","Clark County",14267,1439
"G2100510","2010","Kentucky","21","210","Clay County","051","0510","Clay County",7732,1143
"G2100530","2010","Kentucky","21","210","Clinton County","053","0530","Clinton County",4358,953
"G2100550","2010","Kentucky","21","210","Crittenden County","055","0550","Crittenden County",3781,788
"G2100570","2010","Kentucky","21","210","Cumberland County","057","0570","Cumberland County",2883,807
"G2100590","2010","Kentucky","21","210","Daviess County","059","0590","Daviess County",38619,2833
"G2100610","2010","Kentucky","21","210","Edmonson County","061","0610","Edmonson County",4857,1610
"G2100630","2010","Kentucky","21","210","Elliott County","063","0630","Elliott County",2773,598
"G2100650","2010","Kentucky","21","210","Estill County","065","0650","Estill County",5984,881
"G2100670","2010","Kentucky","21","210","Fayette County","067","0670","Fayette County",123043,12117
"G2100690","2010","Kentucky","21","210","Fleming County","069","0690","Fleming County",5729,894
"G2100710","2010","Kentucky","21","210","Floyd County","071","0710","Floyd County",16060,2115
"G2100730","2010","Kentucky","21","210","Franklin County","073","0730","Franklin County",20662,2502
"G2100750","2010","Kentucky","21","210","Fulton County","075","0750","Fulton County",2864,508
"G2100770","2010","Kentucky","21","210","Gallatin County","077","0770","Gallatin County",3160,626
"G2100790","2010","Kentucky","21","210","Garrard County","079","0790","Garrard County",6668,795
"G2100810","2010","Kentucky","21","210","Grant County","081","0810","Grant County",8614,1328
"G2100830","2010","Kentucky","21","210","Graves County","083","0830","Graves County",14978,1799
"G2100850","2010","Kentucky","21","210","Grayson County","085","0850","Grayson County",10082,3479
"G2100870","2010","Kentucky","21","210","Green County","087","0870","Green County",4601,723
"G2100890","2010","Kentucky","21","210","Greenup County","089","0890","Greenup County",14671,1659
"G2100910","2010","Kentucky","21","210","Hancock County","091","0910","Hancock County",3285,449
"G2100930","2010","Kentucky","21","210","Hardin County","093","0930","Hardin County",39853,3408
"G2100950","2010","Kentucky","21","210","Harlan County","095","0950","Harlan County",11789,1724
"G2100970","2010","Kentucky","21","210","Harrison County","097","0970","Harrison County",7343,865
"G2100990","2010","Kentucky","21","210","Hart County","099","0990","Hart County",7097,1462
"G2101010","2010","Kentucky","21","210","Henderson County","101","1010","Henderson County",18705,1615
"G2101030","2010","Kentucky","21","210","Henry County","103","1030","Henry County",5963,677
"G2101050","2010","Kentucky","21","210","Hickman County","105","1050","Hickman County",2028,314
"G2101070","2010","Kentucky","21","210","Hopkins County","107","1070","Hopkins County",18980,2200
"G2101090","2010","Kentucky","21","210","Jackson County","109","1090","Jackson County",5486,1037
"G2101110","2010","Kentucky","21","210","Jefferson County","111","1110","Jefferson County",309175,28441
"G2101130","2010","Kentucky","21","210","Jessamine County","113","1130","Jessamine County",17642,1689
"G2101150","2010","Kentucky","21","210","Johnson County","115","1150","Johnson County",9362,1262
"G2101170","2010","Kentucky","21","210","Kenton County","117","1170","Kenton County",62768,6207
"G2101190","2010","Kentucky","21","210","Knott County","119","1190","Knott County",6414,1047
"G2101210","2010","Kentucky","21","210","Knox County","121","1210","Knox County",12722,1763
"G2101230","2010","Kentucky","21","210","Larue County","123","1230","Larue County",5615,557
"G2101250","2010","Kentucky","21","210","Laurel County","125","1250","Laurel County",23014,2432
"G2101270","2010","Kentucky","21","210","Lawrence County","127","1270","Lawrence County",6239,1047
"G2101290","2010","Kentucky","21","210","Lee County","129","1290","Lee County",2910,526
"G2101310","2010","Kentucky","21","210","Leslie County","131","1310","Leslie County",4555,723
"G2101330","2010","Kentucky","21","210","Letcher County","133","1330","Letcher County",10014,1587
"G2101350","2010","Kentucky","21","210","Lewis County","135","1350","Lewis County",5497,984
"G2101370","2010","Kentucky","21","210","Lincoln County","137","1370","Lincoln County",9777,1042
"G2101390","2010","Kentucky","21","210","Livingston County","139","1390","Livingston County",3985,839
"G2101410","2010","Kentucky","21","210","Logan County","141","1410","Logan County",10666,1673
"G2101430","2010","Kentucky","21","210","Lyon County","143","1430","Lyon County",3287,1504
"G2101450","2010","Kentucky","21","210","McCracken County","145","1450","McCracken County",28227,2852
"G2101470","2010","Kentucky","21","210","McCreary County","147","1470","McCreary County",6477,1030
"G2101490","2010","Kentucky","21","210","McLean County","149","1490","McLean County",3833,431
"G2101510","2010","Kentucky","21","210","Madison County","151","1510","Madison County",31973,3070
"G2101530","2010","Kentucky","21","210","Magoffin County","153","1530","Magoffin County",5309,641
"G2101550","2010","Kentucky","21","210","Marion County","155","1550","Marion County",7358,824
"G2101570","2010","Kentucky","21","210","Marshall County","157","1570","Marshall County",13073,2675
"G2101590","2010","Kentucky","21","210","Martin County","159","1590","Martin County",4516,648
"G2101610","2010","Kentucky","21","210","Mason County","161","1610","Mason County",7031,1074
"G2101630","2010","Kentucky","21","210","Meade County","163","1630","Meade County",10471,1291
"G2101650","2010","Kentucky","21","210","Menifee County","165","1650","Menifee County",2440,1304
"G2101670","2010","Kentucky","21","210","Mercer County","167","1670","Mercer County",8682,1259
"G2101690","2010","Kentucky","21","210","Metcalfe County","169","1690","Metcalfe County",4055,626
"G2101710","2010","Kentucky","21","210","Monroe County","171","1710","Monroe County",4509,695
"G2101730","2010","Kentucky","21","210","Montgomery County","173","1730","Montgomery County",10435,1264
"G2101750","2010","Kentucky","21","210","Morgan County","175","1750","Morgan County",4860,970
"G2101770","2010","Kentucky","21","210","Muhlenberg County","177","1770","Muhlenberg County",12052,1647
"G2101790","2010","Kentucky","21","210","Nelson County","179","1790","Nelson County",16826,1249
"G2101810","2010","Kentucky","21","210","Nicholas County","181","1810","Nicholas County",2809,452
"G2101830","2010","Kentucky","21","210","Ohio County","183","1830","Ohio County",9176,1043
"G2101850","2010","Kentucky","21","210","Oldham County","185","1850","Oldham County",19431,1257
"G2101870","2010","Kentucky","21","210","Owen County","187","1870","Owen County",4296,1338
"G2101890","2010","Kentucky","21","210","Owsley County","189","1890","Owsley County",1914,414
"G2101910","2010","Kentucky","21","210","Pendleton County","191","1910","Pendleton County",5494,845
"G2101930","2010","Kentucky","21","210","Perry County","193","1930","Perry County",11319,1472
"G2101950","2010","Kentucky","21","210","Pike County","195","1950","Pike County",26728,3576
"G2101970","2010","Kentucky","21","210","Powell County","197","1970","Powell County",4834,764
"G2101990","2010","Kentucky","21","210","Pulaski County","199","1990","Pulaski County",25722,5721
"G2102010","2010","Kentucky","21","210","Robertson County","201","2010","Robertson County",902,193
"G2102030","2010","Kentucky","21","210","Rockcastle County","203","2030","Rockcastle County",6750,953
