year,GISJOIN,state,county,total,occupied,vacant,pct.vacant,crowded,pct.crowded,usa.crowded,z.crowded
2019,G5300090,WA,Clallam County,37110,32958,4152,0.11188358932902183,804,0.024394684143455306,0.029342954335174268,-5.648251913939367
2019,G5300110,WA,Clark County,182742,174661,8081,0.04422081404384323,5325,0.030487630323884553,0.029342954335174268,2.8994587550291784
2019,G5300130,WA,Columbia County,2168,1795,373,0.1720479704797048,8,0.004456824512534819,0.029342954335174268,-6.865974352001833
2019,G5300150,WA,Cowlitz County,44711,41952,2759,0.061707409809666526,1147,0.027340770404271547,0.029342954335174268,-2.508570660887654
2019,G5300170,WA,Douglas County,17002,15263,1739,0.10228208446065169,766,0.05018672606958003,0.029342954335174268,16.10428656201818
2019,G5300190,WA,Ferry County,4526,3060,1466,0.3239063190455148,157,0.05130718954248366,0.029342954335174268,8.755652890735385
2019,G5300210,WA,Franklin County,28063,26723,1340,0.047749706018601006,2415,0.090371590016091,0.029342954335174268,60.57813306652107
2019,G5300230,WA,Garfield County,1243,984,259,0.2083668543845535,10,0.01016260162601626,0.029342954335174268,-4.006889159975326
2019,G5300250,WA,Grant County,37476,30818,6658,0.1776603693030206,1874,0.06080861833993121,0.029342954335174268,36.093474544618225
2019,G5300270,WA,Grays Harbor County,36273,28722,7551,0.20817136713257794,621,0.021621057029454775,0.029342954335174268,-8.714268458634606
2019,G5300290,WA,Island County,41902,34768,7134,0.17025440313111545,623,0.017918775885872065,0.029342954335174268,-13.85662711123477
2019,G5300310,WA,Jefferson County,18618,14705,3913,0.2101729509077237,179,0.01217273036382183,0.029342954335174268,-13.8821792773916
2019,G5300330,WA,King County,935471,882028,53443,0.05712951016119153,33691,0.038197200088886066,0.029342954335174268,50.7436743976664
2019,G5300350,WA,Kitsap County,112709,103913,8796,0.07804168256306063,2017,0.01941046837258091,0.029342954335174268,-19.758430046342223
2019,G5300370,WA,Kittitas County,23801,18347,5454,0.22915003571278517,273,0.014879816863792446,0.029342954335174268,-13.22133446322692
2019,G5300390,WA,Klickitat County,10424,8877,1547,0.148407521105142,350,0.03942773459502084,0.029342954335174268,6.100968975262413
2019,G5300410,WA,Lewis County,35148,30618,4530,0.1288835780129737,814,0.026585668560977202,0.029342954335174268,-3.063001887965024
2019,G5300430,WA,Lincoln County,6050,4525,1525,0.25206611570247933,80,0.017679558011049725,0.029342954335174268,-5.375487992367373
2019,G5300450,WA,Mason County,33503,24278,9225,0.2753484762558577,767,0.031592388170359996,0.029342954335174268,2.4396652907525147
2019,G5300470,WA,Okanogan County,23208,17675,5533,0.23840916925198208,785,0.044413012729844416,0.029342954335174268,13.603446988083723
2019,G5300490,WA,Pacific County,16213,9279,6934,0.4276814901622155,126,0.013579049466537343,0.029342954335174268,-11.89352725607969
2019,G5300510,WA,Pend Oreille County,8260,5727,2533,0.3066585956416465,252,0.044002095337873234,0.029342954335174268,7.8943017249774705
2019,G5300530,WA,Pierce County,347022,323296,23726,0.0683703050527056,9099,0.028144486786103137,0.029342954335174268,-4.183309134012119
2019,G5300550,WA,San Juan County,14119,8252,5867,0.415539344146186,282,0.034173533688802715,0.029342954335174268,3.401076224574501
2019,G5300570,WA,Skagit County,53893,48493,5400,0.10019854155456182,2427,0.05004846060256119,0.029342954335174268,28.481785352788574
2019,G5300590,WA,Skamania County,5865,4816,1049,0.17885763000852514,112,0.023255813953488372,0.029342954335174268,-2.762246940882978
2019,G5300610,WA,Snohomish County,310127,293823,16304,0.05257201082137318,9554,0.03251617470381828,0.029342954335174268,10.470928590954506
2019,G5300630,WA,Spokane County,216871,202811,14060,0.06483116691489411,3960,0.01952556813979518,0.029342954335174268,-27.090173846601836
2019,G5300650,WA,Stevens County,21746,17554,4192,0.1927710843373494,459,0.02614788652159052,0.029342954335174268,-2.7918041441582746
2019,G5300670,WA,Thurston County,116556,109983,6573,0.05639349325646041,1896,0.017239027849758597,0.029342954335174268,-24.48548834688269
2019,G5300690,WA,Wahkiakum County,2149,1897,252,0.11726384364820847,24,0.012651555086979441,0.029342954335174268,-4.584860524123249
2019,G5300710,WA,Walla Walla County,24745,22646,2099,0.08482521721559912,700,0.030910536077011393,0.029342954335174268,1.4611308182436809
2019,G5300730,WA,Whatcom County,96690,86523,10167,0.105150480918399,2666,0.030812616298556455,0.029342954335174268,2.707842559722667
2019,G5300750,WA,Whitman County,20841,17999,2842,0.13636581737920445,284,0.015778654369687204,0.029342954335174268,-11.603041287796389
2019,G5300770,WA,Yakima County,88698,83048,5650,0.0636992942343683,7021,0.08454146999325692,0.029342954335174268,97.40909050249289
2019,G5400010,WV,Barbour County,7914,6324,1590,0.20090978013646701,58,0.009171410499683744,0.029342954335174268,-10.632914869591692
2019,G5400030,WV,Berkeley County,48578,44221,4357,0.08969080653793898,1017,0.022998123063702764,0.029342954335174268,-8.28619344933283
2019,G5400050,WV,Boone County,11199,8932,2267,0.2024287882846683,135,0.015114196148678908,0.029342954335174268,-8.922196761698498
2019,G5400070,WV,Braxton County,7426,5624,1802,0.24266092108806894,77,0.013691322901849217,0.029342954335174268,-7.991940841224209
2019,G5400090,WV,Brooke County,10794,9805,989,0.09162497683898461,142,0.014482406935237124,0.029342954335174268,-9.14831667621276
2019,G5400110,WV,Cabell County,46379,39064,7315,0.15772224498156492,290,0.007423714929346713,0.029342954335174268,-27.97057186960163
2019,G5400130,WV,Calhoun County,4009,2826,1183,0.2950860563731604,8,0.0028308563340410475,0.029342954335174268,-9.946660619298642
2019,G5400150,WV,Clay County,4638,3274,1364,0.29409228115567054,47,0.014355528405620037,0.029342954335174268,-6.047941718311133
2019,G5400170,WV,Doddridge County,3922,2685,1237,0.3154003059663437,33,0.012290502793296089,0.029342954335174268,-6.327844440439816
2019,G5400190,WV,Fayette County,21496,17441,4055,0.18863974692966134,407,0.02333581790034975,0.029342954335174268,-5.218689979434901
2019,G5400210,WV,Gilmer County,3556,2587,969,0.27249718785151855,8,0.0030923850019327404,0.029342954335174268,-9.275445514162783
2019,G5400230,WV,Grant County,6667,4607,2060,0.3089845507724614,68,0.014760147601476014,0.029342954335174268,-7.055398089646349
2019,G5400250,WV,Greenbrier County,19270,15188,4082,0.21183186299948106,145,0.009547010797998419,0.029342954335174268,-16.282918128970604
2019,G5400270,WV,Hampshire County,14019,9288,4731,0.33747057564733574,212,0.022825150732127476,0.029342954335174268,-4.572723729188155
2019,G5400290,WV,Hancock County,14359,12678,1681,0.1170694338045825,146,0.011516011989272755,0.029342954335174268,-12.657680615817707
2019,G5400310,WV,Hardy County,8309,5674,2635,0.3171260079431941,27,0.004758547761720127,0.029342954335174268,-13.278508153031746
2019,G5400330,WV,Harrison County,31707,27098,4609,0.14536222285299777,490,0.01808251531478338,0.029342954335174268,-11.880865375948932
2019,G5400350,WV,Jackson County,13408,11334,2074,0.1546837708830549,165,0.014557967178401271,0.029342954335174268,-10.144207583982551
2019,G5400370,WV,Jefferson County,23177,20891,2286,0.09863226474522156,328,0.015700540902781102,0.029342954335174268,-12.306512368669516
2019,G5400390,WV,Kanawha County,92409,79070,13339,0.14434741204860999,850,0.010749968382445935,0.029342954335174268,-33.49048615865704
2019,G5400410,WV,Lewis County,7966,6574,1392,0.17474265628922922,150,0.022817158503194403,0.029342954335174268,-3.451189517974734
2019,G5400430,WV,Lincoln County,9937,8208,1729,0.1739961759082218,158,0.0192495126705653,0.029342954335174268,-5.961864451678234
2019,G5400450,WV,Logan County,16853,13816,3037,0.18020530469352639,216,0.01563404748118124,0.029342954335174268,-10.545243475578454
2019,G5400470,WV,McDowell County,11220,7607,3613,0.3220142602495544,109,0.014328907585118969,0.029342954335174268,-9.423437787965147
2019,G5400490,WV,Marion County,26383,22926,3457,0.13103134594246296,372,0.016226118817063595,0.029342954335174268,-12.624271815605484
2019,G5400510,WV,Marshall County,15784,12308,3476,0.22022301064368982,126,0.010237244068898277,0.029342954335174268,-14.22285881839481
2019,G5400530,WV,Mason County,13090,11034,2056,0.15706646294881588,97,0.008791009606670291,0.029342954335174268,-13.932784569381184
2019,G5400550,WV,Mercer County,29997,25216,4781,0.1593826049271594,243,0.009636738578680203,0.029342954335174268,-20.22354661691186
2019,G5400570,WV,Mineral County,13139,10916,2223,0.16919095821599817,15,0.0013741297178453645,0.029342954335174268,-18.996366829502985
2019,G5400590,WV,Mingo County,12856,10501,2355,0.1831829495955196,125,0.011903628225883249,0.029342954335174268,-11.716497555838778
2019,G5400610,WV,Monongalia County,44957,39466,5491,0.12213893275796872,998,0.02528758931738712,0.029342954335174268,-5.094995297046453
2019,G5400630,WV,Monroe County,7641,5718,1923,0.2516686297605025,53,0.009268975166142007,0.029342954335174268,-10.397375876199451
2019,G5400650,WV,Morgan County,9976,7185,2791,0.27977145148356053,101,0.014057063326374391,0.029342954335174268,-9.046574298967396
2019,G5400670,WV,Nicholas County,13148,10069,3079,0.23418010343778523,168,0.016684874366868607,0.029342954335174268,-8.600285294964147
2019,G5400690,WV,Ohio County,20930,17193,3737,0.17854753941710463,67,0.0038969347990461234,0.029342954335174268,-21.81321328986307
2019,G5400710,WV,Pendleton County,5223,3174,2049,0.392303273980471,26,0.008191556395715185,0.029342954335174268,-9.057623503247262
2019,G5400730,WV,Pleasants County,3404,2835,569,0.16715628672150412,24,0.008465608465608466,0.029342954335174268,-7.217474153508651
2019,G5400750,WV,Pocahontas County,8924,3530,5394,0.6044374719856567,19,0.00538243626062323,0.029342954335174268,-13.41192636657844
2019,G5400770,WV,Preston County,15121,12429,2692,0.1780305535348191,182,0.014643173223911819,0.029342954335174268,-10.710661647687813
2019,G5400790,WV,Putnam County,24189,21613,2576,0.10649468766794824,232,0.010734280294267338,0.029342954335174268,-17.14903005036621
2019,G5400810,WV,Raleigh County,36177,31203,4974,0.1374906708682312,366,0.011729641380636478,0.029342954335174268,-19.850548074712822
2019,G5400830,WV,Randolph County,14250,11135,3115,0.21859649122807018,118,0.010597215985630893,0.029342954335174268,-13.25943927106802
2019,G5400850,WV,Ritchie County,5898,4049,1849,0.3134961003730078,28,0.006915287725364288,0.029342954335174268,-10.205908049400781
2019,G5400870,WV,Roane County,7443,5562,1881,0.25272067714631197,74,0.013304566702624955,0.029342954335174268,-8.198792416224347
2019,G5400890,WV,Summers County,7705,5566,2139,0.27761194029850744,192,0.034495149119655046,0.029342954335174268,2.6797468596802663
2019,G5400910,WV,Taylor County,7513,6614,899,0.11965925728736856,15,0.0022679165406713033,0.029342954335174268,-13.905638706230862
2019,G5400930,WV,Tucker County,5350,3142,2208,0.4127102803738318,29,0.009229789942711649,0.029342954335174268,-8.717108864709347
2019,G5400950,WV,Tyler County,5020,3207,1813,0.3611553784860558,11,0.0034299968818210166,0.029342954335174268,-10.878875735208965
2019,G5400970,WV,Upshur County,11398,9713,1685,0.14783295314967537,114,0.011736847523936991,0.029342954335174268,-11.137631227031795
2019,G5400990,WV,Wayne County,19355,15124,4231,0.21859984500129165,156,0.010314731552499339,0.029342954335174268,-15.685919822375249
2019,G5401010,WV,Webster County,5450,3781,1669,0.3062385321100917,17,0.00449616503570484,0.029342954335174268,-10.86885271962749
2019,G5401030,WV,Wetzel County,8159,5762,2397,0.29378600318666503,44,0.0076362374175633465,0.029342954335174268,-11.61790402845798
2019,G5401050,WV,Wirt County,3317,2505,812,0.24479951763641844,0,0,0.029342954335174268,-10.013634811156502
2019,G5401070,WV,Wood County,40269,35488,4781,0.11872656385805458,390,0.010989630297565374,0.029342954335174268,-21.823044100998153
2019,G5401090,WV,Wyoming County,10904,8805,2099,0.19249816581071166,195,0.022146507666098807,0.029342954335174268,-4.452728426819047
2019,G5500010,WI,Adams County,17726,9062,8664,0.488773552973034,149,0.01644228647097771,0.029342954335174268,-10.177303880519949
2019,G5500030,WI,Ashland County,9655,6565,3090,0.3200414293112377,97,0.014775323686214776,0.029342954335174268,-8.48164783555324
2019,G5500050,WI,Barron County,24113,18907,5206,0.21590013685563803,425,0.02247844713598138,0.029342954335174268,-6.316116957560345
2019,G5500070,WI,Bayfield County,13335,7057,6278,0.47079115110611175,137,0.019413348448349157,0.029342954335174268,-6.794284008077335
2019,G5500090,WI,Brown County,109645,105271,4374,0.039892379953486254,2145,0.020375981989341794,0.029342954335174268,-17.59362868139016
2019,G5500110,WI,Buffalo County,6788,5772,1016,0.14967589864466707,56,0.009702009702009701,0.029342954335174268,-9.588451231422535
2019,G5500130,WI,Burnett County,15597,7305,8292,0.5316407001346413,133,0.018206707734428472,0.029342954335174268,-8.240898230560129
2019,G5500150,WI,Calumet County,20712,19807,905,0.04369447663190421,219,0.011056697127278236,0.029342954335174268,-15.59376619336037
2019,G5500170,WI,Chippewa County,28385,25601,2784,0.09807997181610005,305,0.0119135971251123,0.029342954335174268,-17.399669355708344
2019,G5500190,WI,Clark County,15172,12791,2381,0.1569338254679673,464,0.03627550621530764,0.029342954335174268,5.059757709740299
2019,G5500210,WI,Columbia County,26751,24112,2639,0.09865051773765467,288,0.011944260119442602,0.029342954335174268,-16.861718768462595
2019,G5500230,WI,Crawford County,8978,6654,2324,0.2588549788371575,98,0.014727983168019236,0.029342954335174268,-8.205460117069896
2019,G5500250,WI,Dane County,232924,222929,9995,0.04291099242671429,4014,0.018005732766934766,0.029342954335174268,-32.42118838015141
2019,G5500270,WI,Dodge County,37805,34980,2825,0.07472556540140193,362,0.010348770726129216,0.029342954335174268,-21.88317979128659
2019,G5500290,WI,Door County,24857,13191,11666,0.46932453634791005,188,0.01425214161170495,0.029342954335174268,-14.097826491318338
2019,G5500310,WI,Douglas County,23144,19011,4133,0.17857760110611823,293,0.01541212981957814,0.029342954335174268,-12.557731912217113
2019,G5500330,WI,Dunn County,18463,16859,1604,0.08687645561393056,275,0.016311762263479447,0.029342954335174268,-10.491810946901458
2019,G5500350,WI,Eau Claire County,44089,40981,3108,0.0704937739572229,813,0.019838461726165785,0.029342954335174268,-11.825220212753202
2019,G5500370,WI,Florence County,4825,1948,2877,0.5962694300518134,58,0.029774127310061602,0.029342954335174268,0.17746608416471285
2019,G5500390,WI,Fond du Lac County,45206,41542,3664,0.08105118789541212,567,0.013648837321265225,0.029342954335174268,-19.77197725413355
2019,G5500410,WI,Forest County,9185,4008,5177,0.5636363636363636,73,0.018213572854291416,0.029342954335174268,-6.320126700639364
2019,G5500430,WI,Grant County,22076,19583,2493,0.11292806667874615,354,0.018076903436654242,0.029342954335174268,-9.918524653956352
2019,G5500450,WI,Green County,16024,15047,977,0.06097104343484773,222,0.014753771515916794,0.029342954335174268,-10.942879329614085
2019,G5500470,WI,Green Lake County,10710,7979,2731,0.2549953314659197,123,0.01541546559719263,0.029342954335174268,-8.540488787417603
2019,G5500490,WI,Iowa County,10885,9850,1035,0.09508497932935232,108,0.010964467005076143,0.029342954335174268,-11.361591107955322
2019,G5500510,WI,Iron County,6062,2898,3164,0.5219399538106235,38,0.013112491373360938,0.029342954335174268,-7.487796786119862
2019,G5500530,WI,Jackson County,9933,8199,1734,0.17456961643008154,209,0.02549091352603976,0.029342954335174268,-2.2748159919361437
2019,G5500550,WI,Jefferson County,35818,32965,2853,0.07965268859232788,546,0.01656302138631882,0.029342954335174268,-14.331591368903672
2019,G5500570,WI,Juneau County,15146,10752,4394,0.2901095998943615,199,0.018508184523809524,0.029342954335174268,-7.901032363769969
2019,G5500590,WI,Kenosha County,70441,64111,6330,0.08986243806873838,979,0.015270390416621173,0.029342954335174268,-22.131006297739116
2019,G5500610,WI,Kewaunee County,9430,8341,1089,0.11548250265111347,129,0.015465771490228989,0.029342954335174268,-7.984952415696985
2019,G5500630,WI,La Crosse County,50304,47518,2786,0.05538326972010178,619,0.013026642535460247,0.029342954335174268,-21.68395171053869
2019,G5500650,WI,Lafayette County,7310,6722,588,0.08043775649794802,132,0.019637012793811366,0.029342954335174268,-4.9171282428152026
