year,GISJOIN,total.tract.area,hood.name,county,region,piece.area,pct.tract
2010,G0600590052428,5796467.139715733,Silverado Canyon,orange,south-county,53882.769964299085,0.009295794949842772
2010,G0600590032011,118134766.6051454,Silverado Canyon,orange,south-county,19904572.281603917,0.16849038478344924
2010,G0600590032050,2564051.1840855265,Silverado Canyon,orange,south-county,639709.4552618272,0.2494916869180912
2010,G0600590052426,48334227.74940944,Silverado Canyon,orange,south-county,12769064.327485396,0.26418264906780087
2019,G0600590021912,20065412.113102622,Silverado Canyon,orange,south-county,12235453.206323612,0.6097783159077963
2019,G0600590021923,11130823.451777529,Silverado Canyon,orange,south-county,4984134.114505421,0.44777766317994055
2019,G0600590021924,79810264.91600366,Silverado Canyon,orange,south-county,50165612.34634508,0.6285609050307238
2019,G0600590032011,117814873.52556714,Silverado Canyon,orange,south-county,19652431.26633464,0.16680772705722802
2019,G0600590032041,170190412.07867217,Silverado Canyon,orange,south-county,16164398.80678077,0.09497831640074189
2019,G0600590032042,4369017.171388373,Silverado Canyon,orange,south-county,832424.3130796006,0.1905289634774027
2019,G0600590032049,10168474.225179905,Silverado Canyon,orange,south-county,4890855.692098585,0.48098225788756954
2019,G0600590032050,2564320.0873316983,Silverado Canyon,orange,south-county,639708.7837971173,0.24946526252998544
2019,G0600590052404,23563122.912928987,Silverado Canyon,orange,south-county,243916.47537129372,0.010351619192100286
2019,G0600590052420,31626894.38637453,Silverado Canyon,orange,south-county,7019677.283589178,0.2219527847986677
2019,G0600590052426,48309849.602085434,Silverado Canyon,orange,south-county,12770755.262513157,0.2643509629548064
2019,G0600590052428,5802958.054171301,Silverado Canyon,orange,south-county,53893.628711025805,0.009287268356573043
1960,G06003701871,2410055.765585343,Silver Lake,los-angeles,central-la,3811.872684013564,0.0015816533121123671
1960,G06003701873,1772844.6863141148,Silver Lake,los-angeles,central-la,1069540.3540925607,0.6032904982309647
1960,G06003701882,16744511.499830607,Silver Lake,los-angeles,central-la,241490.87595815628,0.014422091439371001
1960,G06003701913,696019.8910935717,Silver Lake,los-angeles,central-la,109378.5557702276,0.1571486061962602
1960,G06003701914,538564.3378077568,Silver Lake,los-angeles,central-la,220.69126513175308,4.0977697489232923e-4
1960,G06003701927,531202.2813223286,Silver Lake,los-angeles,central-la,40.89247594041211,7.69809870518966e-5
1960,G06003701951,1895814.3616997967,Silver Lake,los-angeles,central-la,1895529.4564611535,0.9998497188098164
1960,G06003701952,1478806.3111844966,Silver Lake,los-angeles,central-la,3016.7484047989674,0.0020399888626270518
1960,G06003701953,580351.2511732123,Silver Lake,los-angeles,central-la,0.08710126155233411,1.5008369737508805e-7
1960,G06003701954,1029894.7911466409,Silver Lake,los-angeles,central-la,1029874.397478515,0.9999801982995727
1960,G06003701955,1109292.4816000455,Silver Lake,los-angeles,central-la,865120.7921662324,0.7798852029704381
1960,G06003701956,633495.5644486477,Silver Lake,los-angeles,central-la,148508.6996857347,0.2344273709556069
1960,G06003701958,1099752.952066985,Silver Lake,los-angeles,central-la,712555.1874933811,0.6479229595648133
1960,G06003701959,892671.0549206993,Silver Lake,los-angeles,central-la,873325.4465822241,0.9783284018991814
1960,G06003701974,1412034.7403064293,Silver Lake,los-angeles,central-la,106210.93286227876,0.07521835676594589
1970,G06003701871,2410055.765585343,Silver Lake,los-angeles,central-la,3811.872684013564,0.0015816533121123671
1970,G06003701873,1772844.6863141148,Silver Lake,los-angeles,central-la,1069540.3540925607,0.6032904982309647
1970,G0600370188202,1811489.143247312,Silver Lake,los-angeles,central-la,241490.87595815628,0.1333106946063474
1970,G06003701913,696019.8910935717,Silver Lake,los-angeles,central-la,109378.5557702276,0.1571486061962602
1970,G06003701914,538564.3378077568,Silver Lake,los-angeles,central-la,220.69126513175308,4.0977697489232923e-4
1970,G06003701927,531202.2813223286,Silver Lake,los-angeles,central-la,40.89247594041211,7.69809870518966e-5
1970,G06003701951,1895814.3616997967,Silver Lake,los-angeles,central-la,1895529.4564611535,0.9998497188098164
1970,G06003701952,1478806.3111844966,Silver Lake,los-angeles,central-la,3016.7484047989674,0.0020399888626270518
1970,G06003701953,580351.2511732123,Silver Lake,los-angeles,central-la,0.08710126155233411,1.5008369737508805e-7
1970,G06003701954,1029894.7911466409,Silver Lake,los-angeles,central-la,1029874.397478515,0.9999801982995727
1970,G06003701955,1109292.4816000455,Silver Lake,los-angeles,central-la,865120.7921662324,0.7798852029704381
1970,G06003701956,633495.5644486477,Silver Lake,los-angeles,central-la,148508.6996857347,0.2344273709556069
1970,G06003701958,1099752.952066985,Silver Lake,los-angeles,central-la,712555.1874933811,0.6479229595648133
1970,G06003701959,892671.0549206993,Silver Lake,los-angeles,central-la,873325.4465822241,0.9783284018991814
1970,G06003701974,1412034.7403064293,Silver Lake,los-angeles,central-la,106210.93286227876,0.07521835676594589
1980,G06003701871,2410055.765585343,Silver Lake,los-angeles,central-la,3811.872684013564,0.0015816533121123671
1980,G06003701873,1772844.6863141148,Silver Lake,los-angeles,central-la,1069540.3540925607,0.6032904982309647
1980,G0600370188202,1811489.143247312,Silver Lake,los-angeles,central-la,241490.87595815628,0.1333106946063474
1980,G06003701913,696019.8910935717,Silver Lake,los-angeles,central-la,109378.5557702276,0.1571486061962602
1980,G06003701914,538564.3378077568,Silver Lake,los-angeles,central-la,220.69126513175308,4.0977697489232923e-4
1980,G06003701927,531202.2813223286,Silver Lake,los-angeles,central-la,40.89247594041211,7.69809870518966e-5
1980,G06003701951,1895814.3616997967,Silver Lake,los-angeles,central-la,1895529.4564611535,0.9998497188098164
1980,G06003701952,1478806.3111844966,Silver Lake,los-angeles,central-la,3016.7484047989674,0.0020399888626270518
1980,G06003701953,580351.2511732123,Silver Lake,los-angeles,central-la,0.08710126155233411,1.5008369737508805e-7
1980,G06003701954,1029894.7911466409,Silver Lake,los-angeles,central-la,1029874.397478515,0.9999801982995727
1980,G06003701955,1109292.4816000455,Silver Lake,los-angeles,central-la,865120.7921662324,0.7798852029704381
1980,G06003701956,633495.5644486477,Silver Lake,los-angeles,central-la,148508.6996857347,0.2344273709556069
1980,G06003701958,1115761.9149808558,Silver Lake,los-angeles,central-la,712555.1874933811,0.6386265545778259
1980,G06003701959,876662.0920068285,Silver Lake,los-angeles,central-la,873325.4465822241,0.996193920719252
1980,G06003701974,1412034.7403064293,Silver Lake,los-angeles,central-la,106210.93286227876,0.07521835676594589
1990,G06003701871,2410055.765585343,Silver Lake,los-angeles,central-la,3811.872684013564,0.0015816533121123671
1990,G06003701873,1774294.9055148007,Silver Lake,los-angeles,central-la,1069606.5364586744,0.602834699651203
1990,G06003701882,16743061.280630235,Silver Lake,los-angeles,central-la,241424.69359207852,0.014419387801642862
1990,G06003701913,696019.8910935717,Silver Lake,los-angeles,central-la,109378.5557702276,0.1571486061962602
1990,G06003701914,538564.3378077568,Silver Lake,los-angeles,central-la,220.69126513175308,4.0977697489232923e-4
1990,G06003701927,531202.2813223286,Silver Lake,los-angeles,central-la,40.89247594041211,7.69809870518966e-5
1990,G06003701951,1895814.3616997967,Silver Lake,los-angeles,central-la,1895529.4564611535,0.9998497188098164
1990,G06003701952,1478806.3111844966,Silver Lake,los-angeles,central-la,3016.7484047989674,0.0020399888626270518
1990,G06003701953,580351.2511732123,Silver Lake,los-angeles,central-la,0.08710126155233411,1.5008369737508805e-7
1990,G06003701954,1029894.7911466409,Silver Lake,los-angeles,central-la,1029874.397478515,0.9999801982995727
1990,G06003701955,1214977.004326164,Silver Lake,los-angeles,central-la,970805.314892649,0.7990318429368672
1990,G06003701956,527811.0417224099,Silver Lake,los-angeles,central-la,42824.17695923615,0.08113543214156278
1990,G0600370195801,713250.443991241,Silver Lake,los-angeles,central-la,594877.9043861302,0.8340379026717234
1990,G0600370195802,402511.47098972695,Silver Lake,los-angeles,central-la,117677.28310721507,0.292357588761038
1990,G06003701959,876662.0920068285,Silver Lake,los-angeles,central-la,873325.4465822241,0.996193920719252
1990,G06003701974,1412034.7403064293,Silver Lake,los-angeles,central-la,106210.93286227876,0.07521835676594589
2000,G0600370187100,2403479.2025686386,Silver Lake,los-angeles,central-la,3811.872684013564,0.0015859811393166006
2000,G0600370187300,1774294.9055148007,Silver Lake,los-angeles,central-la,1069606.5364586744,0.602834699651203
2000,G0600370188200,16780813.82094935,Silver Lake,los-angeles,central-la,241424.69359207852,0.014386947866061258
2000,G0600370191300,696019.8910935717,Silver Lake,los-angeles,central-la,109378.5557702276,0.1571486061962602
2000,G0600370191410,311385.6518033417,Silver Lake,los-angeles,central-la,142.86937831662237,4.588181166640676e-4
2000,G0600370191420,227178.68600439807,Silver Lake,los-angeles,central-la,77.82188680060614,3.4255804613245953e-4
2000,G0600370192700,531202.2813223286,Silver Lake,los-angeles,central-la,40.89247594041211,7.69809870518966e-5
2000,G0600370195100,1895814.3616997967,Silver Lake,los-angeles,central-la,1895529.4564611535,0.9998497188098164
2000,G0600370195200,1478806.3111844966,Silver Lake,los-angeles,central-la,3016.7484047989674,0.0020399888626270518
2000,G0600370195300,580351.2511732123,Silver Lake,los-angeles,central-la,0.08710126155233411,1.5008369737508805e-7
2000,G0600370195400,1029894.7911466409,Silver Lake,los-angeles,central-la,1029874.397478515,0.9999801982995727
2000,G0600370195500,1207287.8901808255,Silver Lake,los-angeles,central-la,963274.6199972623,0.7978831129110263
2000,G0600370195600,527811.0417224099,Silver Lake,los-angeles,central-la,42824.17695923615,0.08113543214156278
2000,G0600370195801,713250.443991241,Silver Lake,los-angeles,central-la,594877.9043861302,0.8340379026717234
2000,G0600370195802,402511.47098972695,Silver Lake,los-angeles,central-la,117677.28310721507,0.292357588761038
2000,G0600370195900,876662.0920068285,Silver Lake,los-angeles,central-la,873325.4465822241,0.996193920719252
2000,G0600370197410,804143.2405218219,Silver Lake,los-angeles,central-la,113274.38208033051,0.14086343871624774
2000,G0600370197420,615580.6139299511,Silver Lake,los-angeles,central-la,467.2456773862525,7.590324757033722e-4
2010,G0600370187300,1167610.9601771813,Silver Lake,los-angeles,central-la,1074850.9350110276,0.9205557087678607
2010,G0600370187102,2197477.0923350155,Silver Lake,los-angeles,central-la,39636.86593636032,0.01803744215337536
2010,G0600370195903,238084.23072996177,Silver Lake,los-angeles,central-la,234748.19051710702,0.9859879833173893
2010,G0600370195902,347696.98824363574,Silver Lake,los-angeles,central-la,347696.98824363574,1
2010,G0600370195901,290879.2324059207,Silver Lake,los-angeles,central-la,290879.2324059207,1
2010,G0600370195804,335856.2800651698,Silver Lake,los-angeles,central-la,217483.7587629147,0.6475500732656063
2010,G0600370195202,877982.2244826532,Silver Lake,los-angeles,central-la,3016.720681782352,0.0034359701115360738
2010,G0600370195201,600824.0883222711,Silver Lake,los-angeles,central-la,0.03450159408325959,5.7423786352509824e-8
2010,G0600370191420,227178.6977252038,Silver Lake,los-angeles,central-la,77.81847137342527,3.425429943592457e-4
2010,G0600370191410,311385.63035458664,Silver Lake,los-angeles,central-la,142.85412492063767,4.5876916271943654e-4
2010,G0600370191301,273535.8126264727,Silver Lake,los-angeles,central-la,83227.83271277975,0.30426667686995584
2010,G0600370195400,1030283.8367000655,Silver Lake,los-angeles,central-la,1030263.4396812709,0.999980202524714
2010,G0600370192700,531203.9689134748,Silver Lake,los-angeles,central-la,41.94185229217095,7.895621031966095e-5
2010,G0600370195600,527581.2166872704,Silver Lake,los-angeles,central-la,42594.318816499785,0.08073509342116711
2010,G0600370195100,1895425.3302190616,Silver Lake,los-angeles,central-la,1895140.4261598303,0.9998496885872057
2010,G0600370188201,776368.7302162577,Silver Lake,los-angeles,central-la,239443.00774851814,0.30841402857868994
2010,G0600370195500,1215206.8067940376,Silver Lake,los-angeles,central-la,971035.1473854086,0.7990698718576114
2010,G0600370197410,1393827.2687719772,Silver Lake,los-angeles,central-la,4267.789263661121,0.0030619212001937878
2010,G0600370195802,402515.0717694992,Silver Lake,los-angeles,central-la,117677.29568680469,0.29235500466972014
2010,G0600370195300,580351.2363446892,Silver Lake,los-angeles,central-la,0.08709350648496184,1.5007033849624508e-7
2010,G0600370197420,615578.5085226949,Silver Lake,los-angeles,central-la,467.25560761243105,7.590512032880765e-4
2010,G0600370187200,951878.1605450856,Silver Lake,los-angeles,central-la,27483.159174697474,0.028872559865182175
2010,G0600370195803,377394.1330706598,Silver Lake,los-angeles,central-la,377394.1330706598,1
2010,G0600370980009,21269169.420582645,Silver Lake,los-angeles,central-la,110.6867195679442,5.204092241647679e-6
2010,G0600370191302,422484.11776834633,Silver Lake,los-angeles,central-la,26150.730838308285,0.06189754771479263
2010,G0600370187101,788094.3781602202,Silver Lake,los-angeles,central-la,34794.340014015324,0.04414996601706707
2019,G0600370187101,788142.7241161361,Silver Lake,los-angeles,central-la,34825.061036750674,0.04418623679588655
2019,G0600370187102,2190706.1440830296,Silver Lake,los-angeles,central-la,39636.86476922501,0.018093191036270148
2019,G0600370187200,951344.107394238,Silver Lake,los-angeles,central-la,27483.149661595002,0.028888757966738482
2019,G0600370187300,1168843.140049999,Silver Lake,los-angeles,central-la,1074995.964289253,0.9197093497449695
2019,G0600370188201,776216.7769289283,Silver Lake,los-angeles,central-la,239291.09756472148,0.30827869826708393
2019,G0600370191301,273535.75570097845,Silver Lake,los-angeles,central-la,83227.81966499519,0.30426669249038685
2019,G0600370191302,422484.0740388902,Silver Lake,los-angeles,central-la,26150.712629951086,0.061897511023205766
2019,G0600370191410,311385.66445542156,Silver Lake,los-angeles,central-la,142.86307838248922,4.587978660878324e-4
2019,G0600370191420,227178.71317105708,Silver Lake,los-angeles,central-la,77.82487374581802,3.425711531661807e-4
2019,G0600370192700,531203.6252518377,Silver Lake,los-angeles,central-la,41.935482188951426,7.894426957095838e-5
2019,G0600370195100,1895365.4635817665,Silver Lake,los-angeles,central-la,1895080.571354657,0.9998496900821591
2019,G0600370195201,600824.0971346388,Silver Lake,los-angeles,central-la,0.03485504165989539,5.801205681683023e-8
2019,G0600370195202,877982.2519319225,Silver Lake,los-angeles,central-la,3016.717105964802,0.003435965931346314
2019,G0600370195300,580351.1958458641,Silver Lake,los-angeles,central-la,0.0865289541131915,1.4909757183678275e-7
2019,G0600370195400,1030346.1641666581,Silver Lake,los-angeles,central-la,1030325.7587886436,0.9999801956092776
2019,G0600370195500,1215211.1289666446,Silver Lake,los-angeles,central-la,971039.4449720535,0.7990705662791102
2019,G0600370195600,527581.1615125514,Silver Lake,los-angeles,central-la,42594.30122274719,0.08073506851653166
2019,G0600370195802,402522.45703439694,Silver Lake,los-angeles,central-la,117677.30472123157,0.2923496631423365
2019,G0600370195803,377393.01850082073,Silver Lake,los-angeles,central-la,377393.01850082073,1
2019,G0600370195804,335856.2660857327,Silver Lake,los-angeles,central-la,217483.7731165029,0.6475501429560545
2019,G0600370195901,290879.23673072894,Silver Lake,los-angeles,central-la,290879.23673072894,1
2019,G0600370195902,347698.10732471757,Silver Lake,los-angeles,central-la,347698.10732471757,1
2019,G0600370195903,238084.23940655775,Silver Lake,los-angeles,central-la,234748.1869326923,0.9859879323294108
2019,G0600370197410,1393305.7158937743,Silver Lake,los-angeles,central-la,4267.4188832342625,0.0030628015334716466
2019,G0600370197420,615578.5690485961,Silver Lake,los-angeles,central-la,467.2533717080951,7.59047496455661e-4
2019,G0600370980009,21269119.647326164,Silver Lake,los-angeles,central-la,80.48302122062155,3.7840316174411775e-6
1960,G06003704033,71704441.96629553,South Diamond Bar,los-angeles,san-gabriel-valley,14037951.774406891,0.19577520428937153
1960,G06003704087,25025559.962664243,South Diamond Bar,los-angeles,san-gabriel-valley,50096.200359811075,0.0020018013756555237
1960,G0600590B0018,109107310.48006916,South Diamond Bar,los-angeles,san-gabriel-valley,3113.101459962956,2.8532473637791965e-5
